Id,IdUser,IdSession,IdLevel,Timestamp
a752ba17284f6e28c29ccd556dc18abe4991cb447ddbcba470e108ef93a9db78,49562dc51f833b120a5fa281ca787e3eb4be7369402b1eb72eb7453e172e20b8,7c41375e8dfa2bf25c1a5ed6f5570b7e3dda05388a7c897de8274b6f343d6ac9,0,24/04/2024 12:00:56
a752ba17284f6e28c29ccd556dc18abe4991cb447ddbcba470e108ef93a9db78,49562dc51f833b120a5fa281ca787e3eb4be7369402b1eb72eb7453e172e20b8,7c41375e8dfa2bf25c1a5ed6f5570b7e3dda05388a7c897de8274b6f343d6ac9,0,24/04/2024 12:00:56
a752ba17284f6e28c29ccd556dc18abe4991cb447ddbcba470e108ef93a9db78,49562dc51f833b120a5fa281ca787e3eb4be7369402b1eb72eb7453e172e20b8,7c41375e8dfa2bf25c1a5ed6f5570b7e3dda05388a7c897de8274b6f343d6ac9,0,24/04/2024 12:00:56
a752ba17284f6e28c29ccd556dc18abe4991cb447ddbcba470e108ef93a9db78,49562dc51f833b120a5fa281ca787e3eb4be7369402b1eb72eb7453e172e20b8,7c41375e8dfa2bf25c1a5ed6f5570b7e3dda05388a7c897de8274b6f343d6ac9,0,24/04/2024 12:00:56
35748d8221ab428ab910a564b67cb42785e205c46e83245c068b6d7a8e6049d2,49562dc51f833b120a5fa281ca787e3eb4be7369402b1eb72eb7453e172e20b8,5e75f4a166d326ac400a39bcd2c121862d8492f6a21ba8ede21e5ae8eabba7c5,0,24/04/2024 12:02:07
35748d8221ab428ab910a564b67cb42785e205c46e83245c068b6d7a8e6049d2,49562dc51f833b120a5fa281ca787e3eb4be7369402b1eb72eb7453e172e20b8,5e75f4a166d326ac400a39bcd2c121862d8492f6a21ba8ede21e5ae8eabba7c5,0,24/04/2024 12:02:07
35748d8221ab428ab910a564b67cb42785e205c46e83245c068b6d7a8e6049d2,49562dc51f833b120a5fa281ca787e3eb4be7369402b1eb72eb7453e172e20b8,5e75f4a166d326ac400a39bcd2c121862d8492f6a21ba8ede21e5ae8eabba7c5,0,24/04/2024 12:02:07
35748d8221ab428ab910a564b67cb42785e205c46e83245c068b6d7a8e6049d2,49562dc51f833b120a5fa281ca787e3eb4be7369402b1eb72eb7453e172e20b8,5e75f4a166d326ac400a39bcd2c121862d8492f6a21ba8ede21e5ae8eabba7c5,0,24/04/2024 12:02:07
