Id,IdUser,IdSession,IdLevel,Timestamp,EventType
3d9977bd958a30274ac564bfc0f0328385a9f7f453526f38bf3d2032c88970d0,49562dc51f833b120a5fa281ca787e3eb4be7369402b1eb72eb7453e172e20b8,117b9922e14b92b02715937971036d56c87fe75513830f2348c2dea17837222a,0,24/04/2024 20:55:18,LoginEvent
3d9977bd958a30274ac564bfc0f0328385a9f7f453526f38bf3d2032c88970d0,49562dc51f833b120a5fa281ca787e3eb4be7369402b1eb72eb7453e172e20b8,117b9922e14b92b02715937971036d56c87fe75513830f2348c2dea17837222a,0,24/04/2024 20:55:18,LoseShieldEvent
3d9977bd958a30274ac564bfc0f0328385a9f7f453526f38bf3d2032c88970d0,49562dc51f833b120a5fa281ca787e3eb4be7369402b1eb72eb7453e172e20b8,117b9922e14b92b02715937971036d56c87fe75513830f2348c2dea17837222a,0,24/04/2024 20:55:18,DeathEvent
3d9977bd958a30274ac564bfc0f0328385a9f7f453526f38bf3d2032c88970d0,49562dc51f833b120a5fa281ca787e3eb4be7369402b1eb72eb7453e172e20b8,117b9922e14b92b02715937971036d56c87fe75513830f2348c2dea17837222a,0,24/04/2024 20:55:18,LogoutEvent
